Trace	Run Date
3164	2012-03-19T23:32:38:000
3165	2012-03-20T00:32:38:000
3166	2012-03-20T01:32:38:000
3167	2012-03-20T02:32:21:000
3168	2012-03-20T04:32:39:000
3169	2012-03-20T05:32:39:000
3170	2012-03-20T06:32:39:000
3171	2012-03-20T07:32:39:000
3172	2012-03-20T08:32:39:000
3173	2012-03-20T09:32:39:000
3174	2012-03-20T10:32:40:000
3175	2012-03-20T11:32:40:000
3176	2012-03-20T12:32:40:000
3177	2012-03-20T13:32:40:000
3178	2012-03-20T14:32:40:000
3179	2012-03-20T15:32:40:000
3180	2012-03-20T16:32:40:000
3181	2012-03-20T17:32:40:000
3182	2012-03-20T18:32:40:000
3183	2012-03-20T19:32:40:000
3184	2012-03-20T20:32:40:000
3185	2012-03-20T21:17:19:000
3186	2012-03-20T22:21:37:000
3187	2012-03-20T23:21:37:000
3188	2012-03-21T00:21:37:000
3189	2012-03-21T02:32:23:000
3190	2012-03-21T06:32:40:000
3191	2012-03-21T11:32:40:000
3192	2012-03-21T12:32:40:000
3193	2012-03-21T13:32:40:000
3194	2012-03-21T14:32:40:000
3195	2012-03-21T15:32:40:000
3196	2012-03-21T16:32:40:000
3197	2012-03-21T17:32:40:000
3198	2012-03-21T18:32:40:000
3199	2012-03-21T19:32:40:000
3200	2012-03-21T20:32:40:000
3201	2012-03-21T21:32:40:000
3202	2012-03-21T22:32:41:000
3203	2012-03-21T23:32:41:000
3204	2012-03-22T00:32:41:000
3205	2012-03-22T01:32:41:000
3206	2012-03-22T02:32:54:000
3207	2012-03-22T05:33:12:000
3208	2012-03-22T06:33:12:000
3209	2012-03-22T12:33:13:000
3210	2012-03-22T15:33:13:000
3211	2012-03-22T16:33:13:000
3212	2012-03-22T17:33:13:000
3213	2012-03-22T18:33:13:000
3214	2012-03-22T19:33:14:000
3215	2012-03-22T20:33:14:000
3216	2012-03-22T21:33:14:000
3217	2012-03-22T22:33:14:000
3218	2012-03-22T23:33:14:000
3219	2012-03-23T00:33:14:000
3220	2012-03-23T01:33:14:000
3221	2012-03-23T02:32:54:000
3222	2012-03-23T04:33:12:000
3223	2012-03-23T05:33:12:000
3224	2012-03-23T06:33:13:000
3225	2012-03-23T07:33:13:000
3226	2012-03-23T08:33:13:000
3227	2012-03-23T09:33:13:000
3228	2012-03-23T10:33:13:000
3229	2012-03-23T11:33:13:000
3230	2012-03-23T12:33:13:000
3231	2012-03-23T13:33:13:000
3232	2012-03-23T14:33:13:000
3233	2012-03-23T15:33:13:000
3234	2012-03-23T16:33:13:000
3235	2012-03-23T17:33:14:000
3236	2012-03-23T18:33:14:000
3237	2012-03-23T19:33:14:000
3238	2012-03-23T20:33:14:000
3239	2012-03-23T21:33:14:000
3240	2012-03-23T22:33:14:000
3241	2012-03-23T23:33:14:000
3242	2012-03-24T00:33:14:000
3243	2012-03-24T01:33:14:000
3244	2012-03-24T02:32:56:000
3245	2012-03-24T04:33:14:000
3246	2012-03-24T05:33:14:000
3247	2012-03-24T06:33:14:000
3248	2012-03-24T07:33:14:000
3249	2012-03-24T08:33:15:000
3250	2012-03-24T09:33:15:000
3251	2012-03-24T10:33:15:000
3252	2012-03-24T11:39:42:000
3253	2012-03-24T12:39:42:000
3254	2012-03-24T13:39:42:000
3255	2012-03-24T14:39:42:000
3256	2012-03-24T15:39:42:000
3257	2012-03-24T16:39:42:000
3258	2012-03-24T17:39:42:000
3259	2012-03-24T18:39:42:000
3260	2012-03-24T19:39:42:000
3261	2012-03-24T20:39:42:000
3262	2012-03-24T21:39:42:000
3263	2012-03-24T22:39:42:000
3264	2012-03-24T23:39:42:000
3265	2012-03-25T00:39:42:000
3266	2012-03-25T02:32:58:000
3267	2012-03-25T03:33:18:000
3268	2012-03-25T06:33:19:000
3269	2012-03-25T12:33:19:000
3270	2012-03-25T13:33:19:000
3271	2012-03-25T16:33:19:000
3272	2012-03-25T18:33:19:000
3273	2012-03-25T23:33:19:000
3274	2012-03-26T00:33:20:000
3275	2012-03-26T06:33:14:000
3276	2012-03-26T09:33:14:000
3277	2012-03-26T10:33:14:000
3278	2012-03-26T11:29:25:000
3279	2012-03-26T13:29:44:000
3280	2012-03-26T14:29:44:000
3281	2012-03-26T16:29:44:000
3282	2012-03-26T17:29:44:000
3283	2012-03-26T18:29:45:000
3284	2012-03-26T19:29:45:000
3285	2012-03-26T20:29:45:000
3286	2012-03-26T21:29:45:000
3287	2012-03-26T22:29:45:000
3288	2012-03-27T00:29:45:000
3289	2012-03-27T01:29:45:000
3290	2012-03-27T03:32:49:000
3291	2012-03-27T07:32:49:000
3292	2012-03-27T11:32:50:000
3293	2012-03-27T12:32:50:000
3294	2012-03-27T13:32:50:000
3295	2012-03-27T15:32:50:000
3296	2012-03-27T16:32:50:000
3297	2012-03-27T17:32:50:000
3298	2012-03-27T18:32:50:000
3299	2012-03-27T19:32:50:000
3300	2012-03-27T20:32:50:000
3301	2012-03-27T21:32:50:000
3302	2012-03-27T22:32:51:000
3303	2012-03-27T23:32:51:000
3304	2012-03-28T00:32:51:000
3305	2012-03-28T01:32:51:000
3306	2012-03-28T02:32:44:000
3307	2012-03-28T03:33:02:000
3308	2012-03-28T04:33:02:000
3309	2012-03-28T05:33:02:000
3310	2012-03-28T06:33:02:000
3311	2012-03-28T07:33:02:000
3312	2012-03-28T08:33:02:000
3313	2012-03-28T09:33:02:000
3314	2012-03-28T10:33:03:000
3315	2012-03-28T11:33:03:000
3316	2012-03-28T12:33:03:000
3317	2012-03-28T13:33:03:000
3318	2012-03-28T14:33:03:000
3319	2012-03-28T15:33:03:000
3320	2012-03-28T16:33:03:000
3321	2012-03-28T17:33:03:000
3322	2012-03-28T18:33:03:000
3323	2012-03-28T19:33:03:000
3324	2012-03-28T20:33:03:000
3325	2012-03-28T21:33:03:000
3326	2012-03-28T23:33:03:000
3327	2012-03-29T00:33:03:000
3328	2012-03-29T01:33:04:000
3329	2012-03-29T02:32:34:000
3330	2012-03-29T03:32:52:000
3331	2012-03-29T04:32:52:000
3332	2012-03-29T05:32:52:000
3333	2012-03-29T06:32:52:000
3334	2012-03-29T07:32:52:000
3335	2012-03-29T08:32:52:000
3336	2012-03-29T09:32:52:000
3337	2012-03-29T10:32:52:000
3338	2012-03-29T11:32:52:000
3339	2012-03-29T12:32:52:000
3340	2012-03-29T13:32:53:000
3341	2012-03-29T14:32:53:000
3342	2012-03-29T15:32:53:000
3343	2012-03-29T16:32:53:000
3344	2012-03-29T17:32:53:000
3345	2012-03-29T18:32:53:000
3346	2012-03-29T19:32:53:000
3347	2012-03-29T20:32:53:000
3348	2012-03-29T21:32:53:000
3349	2012-03-30T02:32:35:000
3350	2012-03-30T03:32:53:000
3351	2012-03-30T04:32:53:000
3352	2012-03-30T07:32:54:000
3353	2012-03-30T10:45:37:000
3354	2012-03-30T12:45:37:000
3355	2012-03-30T13:45:37:000
3356	2012-03-30T14:45:37:000
3357	2012-03-30T15:45:37:000
3358	2012-03-30T16:45:37:000
3359	2012-03-30T17:45:38:000
3360	2012-03-30T18:45:38:000
3361	2012-03-30T19:45:38:000
3362	2012-03-30T20:45:38:000
3363	2012-03-30T22:45:38:000
3364	2012-03-30T23:45:38:000
3365	2012-03-31T01:45:38:000
3366	2012-03-31T02:32:37:000
3367	2012-03-31T03:32:56:000
3368	2012-03-31T05:32:56:000
3369	2012-03-31T07:32:57:000
3370	2012-03-31T08:32:57:000
3371	2012-03-31T10:32:57:000
3372	2012-03-31T11:32:57:000
3373	2012-03-31T14:32:58:000
3374	2012-03-31T15:32:57:000
3375	2012-03-31T16:32:58:000
3376	2012-03-31T20:32:58:000
3377	2012-03-31T23:32:58:000
3378	2012-04-01T01:32:58:000
3379	2012-04-01T02:02:39:000
3380	2012-04-01T05:02:57:000
3381	2012-04-01T07:02:57:000
3382	2012-04-01T08:02:57:000
3383	2012-04-01T13:02:57:000
3384	2012-04-01T14:02:57:000
3385	2012-04-01T15:02:57:000
3386	2012-04-01T20:02:58:000
3387	2012-04-01T23:02:58:000
3388	2012-04-02T01:02:58:000
3389	2012-04-02T02:33:19:000
3390	2012-04-02T10:58:27:000
3391	2012-04-02T12:03:47:000
3392	2012-04-02T17:03:48:000
3393	2012-04-02T19:03:48:000
3394	2012-04-03T02:33:21:000
3395	2012-04-03T03:33:40:000
3396	2012-04-03T04:33:40:000
3397	2012-04-03T12:33:41:000
3398	2012-04-03T13:33:41:000
3399	2012-04-03T14:33:41:000
3400	2012-04-03T17:33:41:000
3401	2012-04-04T02:33:11:000
3402	2012-04-04T03:33:30:000
3403	2012-04-04T06:33:30:000
3404	2012-04-05T14:33:16:000
3405	2012-04-05T15:27:16:000
3406	2012-04-05T15:36:12:000
3407	2012-04-05T17:36:32:000
3408	2012-04-05T18:36:32:000
3409	2012-04-05T20:36:32:000
3410	2012-04-05T21:36:32:000
3411	2012-04-05T23:36:32:000
3412	2012-04-06T01:36:32:000
3413	2012-04-06T05:31:38:000
3414	2012-04-06T08:31:38:000
3415	2012-04-06T09:31:38:000
3416	2012-04-06T10:31:38:000
3417	2012-04-06T11:31:38:000
3418	2012-04-06T12:31:38:000
3419	2012-04-06T13:31:39:000
3420	2012-04-06T14:31:39:000
3421	2012-04-06T15:31:39:000
3422	2012-04-06T16:31:39:000
3423	2012-04-06T17:31:39:000
3424	2012-04-06T18:31:39:000
3425	2012-04-06T19:31:39:000
3426	2012-04-06T20:31:39:000
3427	2012-04-06T22:31:39:000
3428	2012-04-06T23:31:39:000
3429	2012-04-07T00:31:39:000
3430	2012-04-07T01:31:39:000
3431	2012-04-07T02:31:23:000
3432	2012-04-07T03:31:41:000
3433	2012-04-07T04:31:41:000
3434	2012-04-07T05:31:41:000
3435	2012-04-07T06:31:41:000
3436	2012-04-07T07:31:42:000
3437	2012-04-07T08:31:42:000
3438	2012-04-07T09:31:42:000
3439	2012-04-07T10:31:42:000
3440	2012-04-07T11:31:42:000
3441	2012-04-07T12:31:42:000
3442	2012-04-07T13:31:42:000
3443	2012-04-07T14:31:42:000
3444	2012-04-07T15:31:42:000
3445	2012-04-07T16:31:42:000
3446	2012-04-07T17:31:42:000
3447	2012-04-07T18:31:42:000
3448	2012-04-07T19:31:42:000
3449	2012-04-07T20:31:42:000
3450	2012-04-07T21:31:42:000
3451	2012-04-07T22:31:43:000
3452	2012-04-07T23:31:43:000
3453	2012-04-08T01:31:43:000
3454	2012-04-08T02:31:22:000
3455	2012-04-08T03:31:43:000
3456	2012-04-08T04:31:43:000
3457	2012-04-08T05:31:43:000
3458	2012-04-08T06:31:43:000
3459	2012-04-08T07:31:43:000
3460	2012-04-08T08:31:43:000
3461	2012-04-08T09:31:43:000
3462	2012-04-08T10:31:43:000
3463	2012-04-08T11:31:43:000
3464	2012-04-08T12:31:43:000
3465	2012-04-08T13:31:44:000
3466	2012-04-08T14:31:44:000
3467	2012-04-08T15:31:44:000
3468	2012-04-08T16:31:44:000
3469	2012-04-08T17:31:44:000
3470	2012-04-08T18:31:44:000
3471	2012-04-08T19:31:44:000
3472	2012-04-08T20:31:44:000
3473	2012-04-08T21:31:44:000
3474	2012-04-08T22:31:44:000
3475	2012-04-08T23:31:44:000
3476	2012-04-09T00:31:44:000
3477	2012-04-09T01:31:44:000
3478	2012-04-09T02:31:21:000
3479	2012-04-09T03:31:40:000
3480	2012-04-09T04:31:40:000
3481	2012-04-09T05:31:40:000
3482	2012-04-09T06:31:40:000
3483	2012-04-09T07:31:40:000
3484	2012-04-09T08:31:40:000
3485	2012-04-09T09:31:41:000
3486	2012-04-09T10:31:41:000
3487	2012-04-09T11:31:41:000
3488	2012-04-09T12:31:41:000
3489	2012-04-09T13:31:41:000
3490	2012-04-09T14:31:41:000
3491	2012-04-09T15:31:41:000
3492	2012-04-09T16:31:41:000
3493	2012-04-09T17:31:41:000
3494	2012-04-09T18:31:41:000
3495	2012-04-09T19:31:41:000
3496	2012-04-09T20:31:41:000
3497	2012-04-09T21:31:41:000
3498	2012-04-09T22:31:41:000
3499	2012-04-09T23:31:42:000
3500	2012-04-10T00:31:42:000
3501	2012-04-10T01:31:42:000
3502	2012-04-10T02:31:22:000
3503	2012-04-10T03:31:43:000
3504	2012-04-10T04:31:43:000
3505	2012-04-10T05:31:43:000
3506	2012-04-10T06:31:43:000
3507	2012-04-10T07:31:43:000
3508	2012-04-10T08:31:43:000
3509	2012-04-10T09:31:43:000
3510	2012-04-10T10:31:43:000
3511	2012-04-10T11:31:43:000
3512	2012-04-10T12:31:43:000
3513	2012-04-10T13:31:43:000
3514	2012-04-10T14:31:43:000
3515	2012-04-10T15:31:43:000
3516	2012-04-10T16:31:43:000
3517	2012-04-10T17:31:44:000
3518	2012-04-10T18:31:44:000
3519	2012-04-10T22:31:44:000
3520	2012-04-11T01:31:44:000
3521	2012-04-11T04:31:40:000
3522	2012-04-11T09:31:41:000
3523	2012-04-11T10:31:41:000
3524	2012-04-11T11:31:41:000
3525	2012-04-11T13:31:41:000
3526	2012-04-11T15:31:41:000
3527	2012-04-11T18:31:41:000
3528	2012-04-11T19:31:41:000
3529	2012-04-11T22:31:41:000
3530	2012-04-12T01:31:42:000
3531	2012-04-12T02:31:28:000
3532	2012-04-12T03:31:43:000
3533	2012-04-12T05:31:43:000
3534	2012-04-12T06:31:43:000
3535	2012-04-12T10:31:44:000
3536	2012-04-12T15:31:44:000
3537	2012-04-12T18:31:44:000
3538	2012-04-12T23:31:45:000
3539	2012-04-13T01:31:45:000
3540	2012-04-13T09:31:40:000
3541	2012-04-13T10:31:40:000
3542	2012-04-13T13:31:41:000
3543	2012-04-13T15:31:41:000
3544	2012-04-13T16:31:41:000
3545	2012-04-13T17:31:41:000
3546	2012-04-13T18:31:41:000
3547	2012-04-13T22:31:41:000
3548	2012-04-14T01:31:41:000
3549	2012-04-14T05:31:42:000
3550	2012-04-14T10:31:42:000
3551	2012-04-14T11:31:42:000
3552	2012-04-14T14:31:42:000
3553	2012-04-14T15:31:43:000
3554	2012-04-14T17:31:43:000
3555	2012-04-14T18:31:43:000
3556	2012-04-14T19:31:43:000
3557	2012-04-15T01:31:43:000
3558	2012-04-15T02:31:22:000
3559	2012-04-15T03:31:41:000
3560	2012-04-15T04:31:41:000
3561	2012-04-15T10:31:41:000
3562	2012-04-15T11:31:41:000
3563	2012-04-15T12:31:41:000
3564	2012-04-15T13:31:41:000
3565	2012-04-15T14:31:41:000
3566	2012-04-15T15:31:41:000
3567	2012-04-15T16:31:42:000
3568	2012-04-15T17:31:42:000
3569	2012-04-15T18:31:42:000
3570	2012-04-15T20:31:42:000
3571	2012-04-15T21:31:42:000
3572	2012-04-15T22:31:42:000
3573	2012-04-15T23:31:42:000
3574	2012-04-16T00:31:42:000
3575	2012-04-16T01:31:42:000
3576	2012-04-16T06:31:42:000
3577	2012-04-16T07:31:42:000
3578	2012-04-16T08:31:42:000
3579	2012-04-16T09:31:42:000
3580	2012-04-16T10:31:42:000
3581	2012-04-16T11:31:42:000
3582	2012-04-16T12:31:42:000
3583	2012-04-16T13:31:42:000
3584	2012-04-16T14:31:43:000
3585	2012-04-16T15:31:43:000
3586	2012-04-16T16:31:43:000
3587	2012-04-16T17:31:43:000
3588	2012-04-16T18:31:43:000
3589	2012-04-16T19:31:43:000
3590	2012-04-16T20:31:43:000
3591	2012-04-16T21:31:43:000
3592	2012-04-16T22:31:43:000
3593	2012-04-16T23:31:43:000
3594	2012-04-17T00:31:43:000
3595	2012-04-17T01:31:43:000
3596	2012-04-17T02:31:25:000
3597	2012-04-17T03:31:43:000
3598	2012-04-17T04:31:43:000
3599	2012-04-17T05:31:43:000
3600	2012-04-17T06:31:43:000
3601	2012-04-17T07:31:43:000
3602	2012-04-17T08:31:43:000
3603	2012-04-17T09:31:43:000
3604	2012-04-17T10:31:43:000
3605	2012-04-17T11:31:43:000
3606	2012-04-17T12:31:43:000
3607	2012-04-17T13:31:43:000
3608	2012-04-17T14:31:43:000
3609	2012-04-17T15:31:43:000
3610	2012-04-17T16:31:43:000
3611	2012-04-17T17:31:43:000
3612	2012-04-17T18:31:43:000
3613	2012-04-17T19:31:43:000
3614	2012-04-17T20:31:43:000
3615	2012-04-17T21:23:21:000
3616	2012-04-17T22:23:21:000
3617	2012-04-17T23:23:21:000
3618	2012-04-18T00:23:21:000
3619	2012-04-18T01:23:21:000
3620	2012-04-18T02:23:21:000
3621	2012-04-18T02:31:27:000
3622	2012-04-18T03:31:43:000
3623	2012-04-18T04:31:43:000
3624	2012-04-18T05:31:43:000
3625	2012-04-18T06:31:43:000
3626	2012-04-18T07:31:44:000
3627	2012-04-18T08:31:44:000
3628	2012-04-18T09:31:44:000
3629	2012-04-18T10:31:44:000
3630	2012-04-18T11:31:44:000
3631	2012-04-18T12:31:44:000
3632	2012-04-18T13:31:44:000
3633	2012-04-18T14:31:44:000
3634	2012-04-18T15:31:44:000
3635	2012-04-18T16:31:44:000
3636	2012-04-18T17:31:44:000
3637	2012-04-18T18:31:44:000
3638	2012-04-18T19:31:44:000
3639	2012-04-18T20:31:44:000
3640	2012-04-18T21:31:44:000
3641	2012-04-18T22:31:44:000
3642	2012-04-18T23:31:44:000
3643	2012-04-19T00:31:44:000
3644	2012-04-19T01:31:44:000
3645	2012-04-19T02:31:24:000
3646	2012-04-19T03:31:44:000
3647	2012-04-19T04:31:44:000
3648	2012-04-19T05:31:44:000
3649	2012-04-19T06:31:44:000
3650	2012-04-19T07:31:44:000
3651	2012-04-19T08:31:45:000
3652	2012-04-19T09:31:45:000
3653	2012-04-19T10:31:45:000
3654	2012-04-19T11:31:45:000
3655	2012-04-19T12:31:45:000
3656	2012-04-19T13:31:45:000
3657	2012-04-19T14:31:45:000
3658	2012-04-19T15:31:45:000
3659	2012-04-19T16:31:45:000
3660	2012-04-19T17:31:45:000
3661	2012-04-19T18:31:45:000
3662	2012-04-19T19:31:45:000
3663	2012-04-19T20:31:45:000
3664	2012-04-19T21:31:45:000
3665	2012-04-19T22:31:46:000
3666	2012-04-19T23:31:46:000
3667	2012-04-20T00:31:46:000
3668	2012-04-20T01:31:46:000
3669	2012-04-20T02:31:22:000
3670	2012-04-20T03:31:41:000
3671	2012-04-20T04:31:41:000
3672	2012-04-20T05:31:41:000
3673	2012-04-20T06:31:41:000
3674	2012-04-20T07:31:41:000
3675	2012-04-20T08:31:41:000
3676	2012-04-20T09:31:41:000
3677	2012-04-20T10:31:41:000
3678	2012-04-20T11:31:45:000
3679	2012-04-20T12:31:46:000
3680	2012-04-20T13:31:46:000
3681	2012-04-20T14:31:46:000
3682	2012-04-20T15:31:46:000
3683	2012-04-20T16:31:46:000
3684	2012-04-20T17:31:46:000
3685	2012-04-20T18:31:46:000
3686	2012-04-20T19:31:46:000
3687	2012-04-20T20:31:46:000
3688	2012-04-20T21:31:46:000
3689	2012-04-20T22:31:46:000
3690	2012-04-20T23:31:46:000
3691	2012-04-21T00:31:46:000
3692	2012-04-21T01:31:46:000
3693	2012-04-21T02:31:21:000
3694	2012-04-21T03:31:40:000
3695	2012-04-21T04:31:40:000
3696	2012-04-21T05:31:40:000
3697	2012-04-21T06:31:40:000
3698	2012-04-21T07:31:40:000
3699	2012-04-21T08:31:40:000
3700	2012-04-21T09:31:40:000
3701	2012-04-21T10:31:40:000
3702	2012-04-21T11:31:40:000
3703	2012-04-21T12:31:40:000
3704	2012-04-21T13:31:40:000
3705	2012-04-21T14:31:40:000
3706	2012-04-21T15:31:41:000
3707	2012-04-21T16:31:41:000
3708	2012-04-21T17:31:41:000
3709	2012-04-21T18:31:41:000
3710	2012-04-21T19:31:41:000
3711	2012-04-21T20:31:41:000
3712	2012-04-21T21:31:41:000
3713	2012-04-21T22:31:41:000
3714	2012-04-21T23:31:42:000
3715	2012-04-22T00:31:42:000
3716	2012-04-22T01:31:42:000
3717	2012-04-22T02:31:30:000
3718	2012-04-22T03:31:47:000
3719	2012-04-22T04:31:47:000
3720	2012-04-22T07:31:47:000
3721	2012-04-22T08:31:48:000
3722	2012-04-22T09:31:47:000
3723	2012-04-22T10:31:47:000
3724	2012-04-22T11:31:47:000
3725	2012-04-22T12:31:48:000
3726	2012-04-22T13:31:48:000
3727	2012-04-22T14:31:48:000
3728	2012-04-22T15:31:48:000
3729	2012-04-22T16:31:48:000
3730	2012-04-22T17:31:48:000
3731	2012-04-22T18:31:48:000
3732	2012-04-22T19:31:48:000
3733	2012-04-22T20:31:48:000
3734	2012-04-22T21:31:48:000
3735	2012-04-22T22:31:48:000
3736	2012-04-22T23:31:48:000
3737	2012-04-23T00:31:48:000
3738	2012-04-23T01:31:48:000
3739	2012-04-23T02:31:24:000
3740	2012-04-23T03:31:42:000
3741	2012-04-23T04:31:42:000
3742	2012-04-23T05:31:42:000
3743	2012-04-23T06:31:43:000
3744	2012-04-23T07:31:43:000
3745	2012-04-23T08:31:43:000
3746	2012-04-23T09:31:43:000
3747	2012-04-23T10:31:43:000
3748	2012-04-23T11:31:43:000
3749	2012-04-23T12:31:43:000
3750	2012-04-23T13:31:43:000
3751	2012-04-23T14:31:43:000
3752	2012-04-23T15:31:43:000
3753	2012-04-23T16:31:43:000
3754	2012-04-23T17:31:43:000
3755	2012-04-23T18:31:43:000
3756	2012-04-23T19:31:43:000
3757	2012-04-23T20:31:43:000
3758	2012-04-23T21:31:45:000
3759	2012-04-23T22:31:45:000
3760	2012-04-23T23:31:45:000
3761	2012-04-24T00:31:45:000
3762	2012-04-24T01:31:45:000
3763	2012-04-24T02:31:25:000
3764	2012-04-24T03:31:43:000
3765	2012-04-24T04:31:44:000
3766	2012-04-24T05:31:44:000
3767	2012-04-24T06:31:44:000
3768	2012-04-24T07:31:44:000
3769	2012-04-24T08:31:44:000
3770	2012-04-24T09:31:44:000
3771	2012-04-24T10:31:44:000
3772	2012-04-24T11:31:44:000
3773	2012-04-24T12:31:44:000
3774	2012-04-24T13:31:44:000
3775	2012-04-24T14:31:45:000
3776	2012-04-24T15:31:45:000
3777	2012-04-24T16:31:45:000
3778	2012-04-24T17:31:45:000
3779	2012-04-24T18:31:45:000
3780	2012-04-24T19:31:45:000
3781	2012-04-24T20:31:45:000
3782	2012-04-24T21:31:45:000
3783	2012-04-24T22:31:45:000
3784	2012-04-24T23:31:45:000
3785	2012-04-25T00:31:45:000
3786	2012-04-25T01:31:45:000
3787	2012-04-25T02:31:23:000
3788	2012-04-25T03:31:42:000
3789	2012-04-25T04:31:42:000
3790	2012-04-25T05:31:42:000
3791	2012-04-25T06:31:42:000
3792	2012-04-25T07:31:42:000
3793	2012-04-25T08:31:42:000
3794	2012-04-25T09:31:42:000
3795	2012-04-25T10:31:42:000
3796	2012-04-25T11:31:42:000
3797	2012-04-25T12:31:42:000
3798	2012-04-25T13:31:42:000
3799	2012-04-25T14:31:42:000
3800	2012-04-25T15:31:42:000
3801	2012-04-25T16:31:42:000
3802	2012-04-25T17:31:42:000
3803	2012-04-25T18:31:42:000
3804	2012-04-25T19:31:42:000
3805	2012-04-25T20:31:42:000
3806	2012-04-25T22:31:42:000
3807	2012-04-25T23:31:43:000
3808	2012-04-26T00:31:43:000
3809	2012-04-26T01:31:43:000
3810	2012-04-26T04:31:45:000
3811	2012-04-26T07:31:45:000
3812	2012-04-26T10:31:45:000
3813	2012-04-26T13:31:46:000
3814	2012-04-26T14:31:46:000
3815	2012-04-26T15:31:46:000
3816	2012-04-26T16:31:46:000
3817	2012-04-26T17:31:46:000
3818	2012-04-26T18:31:46:000
3819	2012-04-26T19:31:46:000
3820	2012-04-26T20:31:46:000
3821	2012-04-27T01:31:46:000
3822	2012-04-27T05:31:43:000
3823	2012-04-27T07:31:43:000
3824	2012-04-27T10:31:44:000
3825	2012-04-27T14:31:44:000
3826	2012-04-27T15:31:44:000
3827	2012-04-27T16:31:44:000
3828	2012-04-27T17:31:44:000
3829	2012-04-27T18:31:44:000
3830	2012-04-27T19:31:44:000
3831	2012-04-27T20:31:44:000
3832	2012-04-27T22:31:49:000
3833	2012-04-28T00:31:49:000
3834	2012-04-28T05:31:50:000
3835	2012-04-28T06:31:50:000
3836	2012-04-28T07:31:50:000
3837	2012-04-28T08:31:50:000
3838	2012-04-28T09:31:50:000
3839	2012-04-28T10:31:50:000
3840	2012-04-28T11:31:50:000
3841	2012-04-28T12:31:50:000
3842	2012-04-28T13:31:50:000
3843	2012-04-28T14:31:50:000
3844	2012-04-28T15:31:50:000
3845	2012-04-28T16:31:50:000
3846	2012-04-28T17:31:50:000
3847	2012-04-28T18:31:50:000
3848	2012-04-28T19:31:50:000
3849	2012-04-28T20:31:50:000
3850	2012-04-28T21:31:50:000
3851	2012-04-28T22:31:50:000
3852	2012-04-28T23:31:50:000
3853	2012-04-29T00:31:50:000
3854	2012-04-29T04:31:43:000
3855	2012-04-29T05:31:43:000
3856	2012-04-29T06:31:43:000
3857	2012-04-29T07:31:43:000
3858	2012-04-29T08:31:43:000
3859	2012-04-29T09:31:43:000
3860	2012-04-29T10:31:43:000
3861	2012-04-29T15:31:43:000
3862	2012-04-29T16:31:43:000
3863	2012-04-29T17:31:43:000
3864	2012-04-29T18:31:43:000
3865	2012-04-29T19:31:43:000
3866	2012-04-29T22:31:43:000
3867	2012-04-30T00:31:43:000
3868	2012-04-30T05:31:44:000
3869	2012-04-30T10:31:44:000
3870	2012-04-30T11:31:44:000
3871	2012-04-30T13:31:44:000
3872	2012-04-30T15:31:44:000
3873	2012-04-30T16:31:44:000
3874	2012-04-30T17:31:44:000
3875	2012-04-30T18:31:44:000
3876	2012-04-30T21:31:45:000
3877	2012-04-30T22:31:45:000
3878	2012-05-01T00:31:45:000
3879	2012-05-01T02:31:27:000
3880	2012-05-01T03:31:46:000
3881	2012-05-01T04:31:46:000
3882	2012-05-01T05:31:46:000
3883	2012-05-01T06:31:46:000
3884	2012-05-01T10:31:46:000
3885	2012-05-01T11:31:46:000
3886	2012-05-01T12:31:46:000
3887	2012-05-01T13:31:46:000
3888	2012-05-01T14:31:51:000
3889	2012-05-01T15:31:51:000
3890	2012-05-01T16:31:51:000
3891	2012-05-01T17:31:51:000
3892	2012-05-01T18:31:51:000
3893	2012-05-01T22:31:51:000
3894	2012-05-01T23:31:51:000
3895	2012-05-02T00:31:51:000
3896	2012-05-02T01:31:52:000
3897	2012-05-02T02:31:27:000
3898	2012-05-02T03:31:46:000
3899	2012-05-02T04:31:46:000
3900	2012-05-02T05:31:46:000
3901	2012-05-02T06:31:46:000
3902	2012-05-02T07:31:46:000
3903	2012-05-02T08:31:46:000
3904	2012-05-02T09:31:46:000
3905	2012-05-02T10:31:46:000
3906	2012-05-02T11:31:46:000
3907	2012-05-02T12:31:46:000
3908	2012-05-02T13:31:46:000
3909	2012-05-02T14:31:46:000
3910	2012-05-02T15:31:46:000
3911	2012-05-02T16:31:46:000
3912	2012-05-02T17:31:46:000
3913	2012-05-02T18:31:46:000
3914	2012-05-02T19:31:46:000
3915	2012-05-02T20:31:46:000
3916	2012-05-02T21:31:46:000
3917	2012-05-02T22:31:46:000
3918	2012-05-02T23:31:46:000
3919	2012-05-03T00:31:46:000
3920	2012-05-03T01:31:46:000
3921	2012-05-03T02:31:28:000
3922	2012-05-03T03:31:49:000
3923	2012-05-03T04:31:49:000
3924	2012-05-03T05:31:49:000
3925	2012-05-03T06:31:49:000
3926	2012-05-03T07:31:49:000
3927	2012-05-03T08:31:49:000
3928	2012-05-03T09:31:49:000
3929	2012-05-03T10:31:49:000
3930	2012-05-03T11:31:49:000
3931	2012-05-03T12:31:49:000
3932	2012-05-03T13:31:49:000
3933	2012-05-03T14:31:49:000
3934	2012-05-03T15:31:49:000
3935	2012-05-03T16:31:49:000
3936	2012-05-03T17:31:49:000
3937	2012-05-03T18:31:49:000
3938	2012-05-03T19:31:49:000
3939	2012-05-03T20:31:49:000
3940	2012-05-03T21:31:49:000
